entry_id	md5sum	file_name	dataset	dimension	published_value	inferred_value	recommendation	published_in_vocabulary
7b1c1c09-d468-4833-b4d9-29c08eafaee0	8111b5038e70b652b641ce08a2c3588b	IGVFFI6767BDBD.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
7b6d2f7d-5f9a-4460-b618-45081e5acbc7	e8b0ba0c3c68d938654900bcfd561ae4	IGVFFI0434IPZB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7ba3c2a0-d64e-47b8-8e7b-83457de1cf27	1ff50e92ea02be8532518fd102964384	IGVFFI9308QLBX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7c1051f4-235f-4862-b1b1-f867c7607187	0091c98e5e17ce6f867c3d91194f5805	IGVFFI4807NUNG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7c33d824-9567-49ac-8c4a-627a6c046723	819cd2c1f8ff830d447e7a13fbde4ba7	IGVFFI6304MAXW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7c367812-4ef4-4c07-ae34-b6712b3ab7ef	006fa0a3c5421d9a5823af45860f9fc1	IGVFFI1762KGYR.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7c38a640-93e5-44ee-9ff0-5ce4b8e32c66	75e52820760383e654f68beb1ad888b8	IGVFFI9135ZACB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7c6b6e95-2b93-4a9b-811b-2a8bea2d452b	c01f96fb153294148c74a4afde4f7838	IGVFFI4892VXAO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7c738695-2a6f-4c7f-bc7a-3f2264dbad3f	564c632a742b941b1762e1f0372c4bd8	IGVFFI6151LYEO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7cac6061-7dd5-49f9-9b9a-3bc332dac53c	34cb81a2069ddd757d3cea5b5d75b87d	IGVFFI1313JFLI.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7cb9c4ec-9c86-4f7a-b06a-8f82b729e951	4030593749d6f04c97842100c30fa12c	IGVFFI2982WFGQ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7d0a953e-0ecf-4ea8-be2b-1ad43df8e18f	7f20f6b1ec51d47d65de1fe8c9027a2c	IGVFFI2267BVIS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7d256125-4c52-4a2d-8198-ce60856d14bc	c91aadc26e08c80f6f344f3662a80793	IGVFFI5162AZIZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7d2ca3a9-8ac7-4740-a463-9cf2cb051f9b	6a92440c64170528b336653ce1c5c011	IGVFFI8823UGHZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7d8b202e-8343-4b6c-89c7-12f23c6e3af8	68e722626c32fbc7a1ef94f587e58811	IGVFFI0414HQDT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7dacb195-d231-474d-8906-765e71ffbddf	ee505ca98ab9bf83a65a17d094c310fb	IGVFFI1436WIVZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7dad341a-e2ec-4152-96d9-c1e956e77b3f	f831ac0d4645a4e68c54b97ee1f2fae9	IGVFFI8887KISS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7dba7803-bd09-4f41-8442-dc252fce13ef	88c5462aca4fb104675d88226dbbbc9b	IGVFFI4597ETQX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7dbdc080-9409-490c-b6ee-81133f764dc1	4568b9a5720d8b0dafb6c27fe8eeb383	IGVFFI0774ACID.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7de59067-c6c9-4e72-8605-57a468492ee6	f8a0a251a3489c79d33e18af9a14481b	IGVFFI2863LTKY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7def6111-c93f-40fe-a0a1-59083c1ef8a5	d801ea02c47f479e72e2119966171b89	IGVFFI9578BHKL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7df05493-d97b-43f6-bde0-21afc27961c0	601975b6aa626a6a42c320df6de13c83	IGVFFI8976EDAP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7dfbb3e4-d6ed-4516-a2df-c0c8e1dd12b2	e3a6d283f1fce2a9c55b996ac17476ba	IGVFFI4191CWFI.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
7e08e041-2c1d-4cee-b2aa-2160e4f72aee	16ab4ac28a58772c9553679e67c4d141	IGVFFI7705FEEH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7e0b86e5-7402-45ed-82ce-0eb94194d19a	5ae0296da90549e5efb85d23ccbc85eb	IGVFFI7898ICMA.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7e1882e4-3751-4974-bebf-26eafaaf34ab	4c6daa7c0b25f5593b665396ec31463d	IGVFFI8476DDWA.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
7ec6ecb7-35ba-4c5f-8248-154a3b6e98ea	1d03efdbbe5144337c01434c71578646	IGVFFI8604IJWZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7ef7b104-c422-4837-b79c-d0deb941b56e	59abc06ae998f14db405c35e1232571b	IGVFFI0744VMNG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f00402a-c1ea-4b20-b121-c43d69d4222b	499fd77621bd4fb9303e7fce252f9ab2	IGVFFI5653LSFB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f0d80c2-342c-44ad-8a87-4d5ef9597ce5	13dce43b203e9dc4e078b2f8c4bc113d	IGVFFI5229DPZY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f23d96d-5637-4f08-b96b-61859dea0f6d	871f7ae8bb261229c335a481909deedb	IGVFFI1163NTEB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f2a2efc-f5e1-4238-9ad1-2fca36520841	67d9e860ee7c3173ce89849890587e38	IGVFFI8986HLJO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f3dcb96-0e11-472e-a107-2c7d2a6c5b60	adb97c6b36ccef6030ac75995fd4201f	IGVFFI6073UGRP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f566ba8-4c79-4362-8116-9fe6583542ed	f44b6db52ef5809be875de9e74fab4a6	IGVFFI6996TJFS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f7e2ecb-4caf-4ff4-bde7-af8c82357893	d5a3c1f2349bc75a7186b8ba7054f3e4	IGVFFI4837OPOU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f8b6fcf-85dc-4386-83fb-97fc0a988b97	6e39d6725f41f39f8da71cd0c8651494	IGVFFI5381CDGC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7f987cd7-eb60-4e8c-8581-bce3e946d692	427861faccad6d7eb3b6dfadfe9ef5c8	IGVFFI0304YURP.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
7f9e4590-6b32-4e2e-9105-18957d12f3e2	0e4ffbff67d0c2e90ee30aaeefeaadc6	IGVFFI4635ZPMQ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7faaa080-45a0-4e33-be1b-6b36a9ffa8e4	cad5a93537c226b57cab8765b9c0694f	IGVFFI0973WDDW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7fb602e5-dcdf-43d2-8d56-10bdedf4759a	786263151c1dde25c9c270d6bf10673b	IGVFFI8954RDCB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7fc2aa32-4e33-42fe-8c60-f78edea5bf19	3c3089fcd247500924bb8fe446f9ec3b	IGVFFI7147PFXB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7fe3270b-4527-44c0-8328-29fec9460e58	0d439e0d3cb9d1e725790ba04bb03bcb	IGVFFI2668HENI.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7ff24117-47e5-4727-8cdd-b26ead713f65	7914bcc0195d260e8abbeec512efd413	IGVFFI3165UXQS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
7ff5cb44-e285-4b36-86dc-47ef24474ab8	369381775b800bf784cffade70ac5331	IGVFFI0449XYXJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
802cc63e-6990-4c83-a6a6-1bd9350e8609	162def6eaa82e6656dccf8afd88b05e6	IGVFFI5215PYRO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
803b4b8a-d68f-4ecd-82d5-142f2e83e188	a315281a4bef8bd495ee0e46d86a07bd	IGVFFI4628DWFE.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
803f35a3-b988-428f-898f-8cf0efefb970	9e405bc9286e94e08cf728e81f927672	IGVFFI9014RMVH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
80587df1-56d8-411f-9d3b-642b94f44cbd	9c35872ec1e1527063af1ab21c2d7f14	IGVFFI2379HGLD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
805a9977-adfd-4e93-b2ad-a70a1e99a3eb	eac808c1ee752114c40731830f65769d	IGVFFI0559UTDG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
80792583-e7ce-42ab-9a00-8ebf4ac4a911	2429c00ce55aee6e18bf19a7d7459760	IGVFFI4474RJCC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
80800a79-c626-4cda-973c-a9e829185c1d	faef38c15db840d722ee84acf5316b50	IGVFFI3740CITC.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
80921b4e-fda0-45a4-9575-2a59ff507329	ec06914f1e69dfe795eb7260f728efe2	IGVFFI1229JYFB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
80a8e77a-8a10-4a77-9ae3-a38fad42eb3b	1a0c2d35b63d0f8ba25388b494882731	IGVFFI4608BPII.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
80e36b84-6e36-4af7-a56c-42e9ca84436f	25905dad62b2c7183112d7fba4e13622	IGVFFI3698IESO.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
81271b97-1cb4-4a27-a8fe-b6bef8082442	ff890666b62675441ace9997b578240d	IGVFFI9583UDUD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
81752887-e4b0-49e4-84c3-7d3fe4bc7468	19f8b373a29fa48f305ae3aab66b7214	IGVFFI2108VJPG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8196785a-e03f-4eea-8c31-5274a72078a4	5a40234bbc9f5cf3a46176964add4ea3	IGVFFI7847TLJJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
819f1cf8-c87a-4ba0-9210-d6edf298d480	f93e74375b5d71d8993db0b34ea57c32	IGVFFI8714KDGM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
81cf114f-745a-4c42-ab79-4c0d459d2a2f	7a1523db42aca70ac23bb55c8ced8aa7	IGVFFI5330WOSI.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
81d97546-1293-46fe-8510-69dc505e35d5	1844aaaad4b8d266e379d46229ff74c4	IGVFFI3203DVNF.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
81e08e4b-9809-418d-b421-bc04c7470215	f548bf4b1262d97aa9f9b4306bc0d267	IGVFFI0390JOGF.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
81eb01d6-b1a1-4361-9137-5db9c2a157e8	40e6bffe57e70a274d81e577e4ff6310	IGVFFI7395BKAU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
821f629f-295d-4619-ba16-1b9ab31b72bd	4e6bfb8c43d3b02e288a798c7defdf5a	IGVFFI4025GXGN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8267b3f2-22c5-4c6d-8e11-0e455a66f8ce	214d738ce79f6a279e642b53710bacfc	IGVFFI3946SCHR.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8288dc85-3a9f-46c4-9c9b-7c2a2e1d3a7d	f2e293e5fe04b822bd1eb45a4b02cd7a	IGVFFI5357HLRC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
82976996-f9ea-4732-9a22-59c093d84eff	384646e06bda858e0cbaf3729becf041	IGVFFI4518KEAM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8298cf1f-4d13-408a-b932-3e1ddcbb46ee	715921c9f2aea75dfac201d8a4193105	IGVFFI7352FGZB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
82b7ef6a-1e93-40c7-a920-e066d46a0c0a	a0b85f70d89f3d436e517fa4826d0e2d	IGVFFI0007KBCS.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
82c0208c-1d76-4d27-8b52-77440cdcdf9e	494ae269955f7bec96f19b55c8856491	IGVFFI3468NCIG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
82c6da04-7263-42a2-8bfc-cd81a1a9f3c8	e3fb1c5f584c1eccdc5b6821d9d40c8c	IGVFFI3539RIYB.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
82f7c124-932e-4f4b-a1d4-0644d0d4b2e8	b41b438c87b9ef203032087eb8627698	IGVFFI5794BEBD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
83764b68-f761-49f5-be26-62d527e0e6fc	c7597cd2c51080cbea74d39e7bc1bb97	IGVFFI9260VPZP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
837b4267-0b8e-4452-a188-ff529eb4aee6	a97f0dbc82033705a2dad0a7d8c53df5	IGVFFI6005JCBJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
83890ca3-927d-4453-afde-02f6b362d24b	34a04d3dbb6bbb326042a07b881d2769	IGVFFI3464CSME.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
83963821-bce8-41ed-8f9e-939f0db58eff	81378fc238083f7cec04bc57edb4f972	IGVFFI5846KOHP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
839db4cb-b1fd-4251-b4bd-32a7dabfd524	0390c897a05030a93dfede659ffa6c1f	IGVFFI5446QMXA.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
83a63b76-570d-4e77-b181-798deb1f873b	9758f571a7cd2158e96af855f06676bb	IGVFFI5802HPTN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
83ad8136-fc47-424c-b5af-6afdd8271beb	3e8b3695e4d3e8959e843526dc53d333	IGVFFI1586DSZE.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
83b98f78-cc01-4223-b25a-55315b51de83	91af0b7c8e81168c16886886daa7a084	IGVFFI5916DYTE.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
843afaf2-d270-4b01-9b24-f2ef40b84d2b	93d528824dbba826cf4e8a3bb1b3dfec	IGVFFI8067CKTW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
846484ed-5f75-4e76-a6b9-59e0b44a0adb	70bac973b0ec2d61f08d4049513199a8	IGVFFI8740DSDN.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
846c37b5-929c-49b6-a138-6b3fa89f1140	a6f2a4d7b6c9c1f9e7a7f83c80c2bd32	IGVFFI2733YZAJ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
848b65cc-7aef-470d-9dfa-3e124a19e60e	e5f49a35da04c98616a5828d04561772	IGVFFI3034ZYXK.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
84f8c328-de87-46aa-b488-a40cd236de83	f9f4fcbcdbc8d678633bcf3b052a1a55	IGVFFI3887JVVP.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
84f971f5-93f1-4c37-9106-64da94d40c35	1dfc2885c05b0e8de0506e9484c05efa	IGVFFI6981UXSZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8502726a-cb2b-4a04-8150-e89ae908226d	fc1bb06da3a84fa73d77b551e1e6e72d	IGVFFI5050TWKZ.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
85101de2-dfad-4e0f-82f2-0352f4ff1b15	60562626220db3d86ff91aadcbff1b60	IGVFFI6596EKBL.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8512cbb5-fe45-472c-acba-52f7f830db2d	73f9d746884d843325a2bbd082d4f130	IGVFFI6311HEDF.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
852358a9-a000-4e7c-b7df-04c648b9d7c8	8ce04839b45849fe895f30bb06f5d94d	IGVFFI2561CRHD.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
852358a9-a000-4e7c-b7df-04c648b9d7c8	8ce04839b45849fe895f30bb06f5d94d	IGVFFI2561CRHD.h5ad	AnVIL_IGVF_Mouse_R1	reference_assembly	GRCm39	not_classified	keep	no
8550fbb9-6a2f-406f-9ad4-41f784d4c042	37a438e5ca3c853cbe15ffb5180bd479	IGVFFI3097AEPF.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
86100d08-921d-49a9-b7c8-ef8f49d47b2b	77826845ea1b3624d6aa703e7acdac86	IGVFFI7002CEWU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
861d626b-3ce7-4273-a4d2-f81643769b23	219ba2ee7a0a19a16d0ad59d557884b1	IGVFFI3941URLH.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
861d626b-3ce7-4273-a4d2-f81643769b23	219ba2ee7a0a19a16d0ad59d557884b1	IGVFFI3941URLH.h5ad	AnVIL_IGVF_Mouse_R1	reference_assembly	GRCm39	not_classified	keep	no
864595c2-33e4-4fa5-bc9f-8358b607d720	dfce1d7d0a424be838beb510f18e060b	IGVFFI7409QGGT.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8647184d-634f-4bd6-bdea-b3040c9c4371	d7e96662dc086e5eea0474a87d319b26	IGVFFI3218ECPK.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
866c3d65-6f66-48e4-880c-9fb61a209b93	fe582610df3557cab7ebec326e477c2e	IGVFFI1374CAOG.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
86adc011-3ffb-498c-94bc-3391567e0772	abd26d2fba8d930cc7d859bc223d9b3b	IGVFFI8464LHDY.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
86cfd912-62b9-46e6-b75e-1a55638596b3	b6f2b921b11f38556cf53341991cac7e	IGVFFI8681PWWD.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
86d7727b-9f82-4d56-93eb-234b0eb35b19	c6a9e0012dcf88f446b872077018c213	IGVFFI8817JAZX.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
86ea620b-6256-4398-bfd6-042aa5698542	8ce89d7989cf161f298fb9d02cc294d3	IGVFFI4308QJKI.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
872ccd39-3021-424a-9590-52a44033fc77	fd793bc122ffbad9d5a655478a51f12f	IGVFFI2848LWSU.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8767ced8-e1a9-4ae3-b112-25feef154f34	dbd268d22687b9363408892bdc8fe68b	IGVFFI5033NZSC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
876dcec7-d184-4e3e-95be-2582548f4400	f5dbafd51676b82112323f5a3a89ce9f	IGVFFI1101QSRC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
877029c4-4f53-4df3-8acc-d3ff0bca9f6a	d68589dfacd2aca963be1045152e8a23	IGVFFI7959OBVN.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
87a34e56-f146-4fa7-b9a3-14ee7a5461b8	7eb79854973c39cb20eda90802ecfcde	IGVFFI7897GJJV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
87bf1f58-06b2-403b-824c-4f694a0b5de3	52f12125236427f581af3b7582a2f4b0	IGVFFI4109KFRV.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
87d1f829-ce08-4905-93b1-4754d0f56f6d	a86c8a6455a813cb35f115ee89ddf93e	IGVFFI8603UWRC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
87f85ec8-0af2-47b1-9cb5-815139cefbea	46dfdb5cbc5a3681f8914e99b028d972	IGVFFI0885DNGW.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
87fb84a1-157d-4173-a22e-b7c3c351554d	5935f43efbdb1482362ca61d3e2fa546	IGVFFI2363ZTTH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
880b80c5-5755-4f85-ad50-3ff5c608292a	cf8faf34c568bc810fbf7bd332560665	IGVFFI4575QYMQ.h5ad	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	transcriptomic.single_cell	review	no
881946e4-27e9-4920-80ca-319bb22bbaa3	be249a2290a46b3d64dc0253665b69ac	IGVFFI6982MZJH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
8825292e-d9e4-4767-a416-8b39ccf57219	241bc6c738a80742a088801fcd77a685	IGVFFI6594GOBH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
887b6762-f978-49c1-98f9-13d153bb5324	8f07618eaba947c1c613d4d3a66082b5	IGVFFI9961BYDH.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
888bf5fb-bff3-4db7-99ee-97eef45ed3f7	656bf06fad130c1edb92b2c0e0c5c5c9	IGVFFI0943AEOC.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
89331451-1fb8-4812-bd64-9d795f7badfd	e4832d6a17d817e91a250e9bcaf767e1	IGVFFI0411IQMM.yaml.gz	AnVIL_IGVF_Mouse_R1	data_modality	single-nucleus RNA sequencing assay	not_classified	keep	no
